mesure_dt,area_nm,city,fact_manage_nm,fact_adres,stack_code,hcl_mesure_value,nox_mesure_value,sox_mesure_value,co_mesure_value,tsp_mesure_value,nh3_mesure_value,hf_mesure_value,hcl_exhst_perm_stdr_value,nox_exhst_perm_stdr_value,sox_exhst_perm_stdr_value,co_exhst_perm_stdr_value,tsp_exhst_perm_stdr_value,collected_at
2026-07-12 09:00,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,88,0.00,,,,,,,3,,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,89,0.00,,,,,,,3,,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,청주시,에스케이하이닉스㈜ 청주스마트에너지센터,충청북도 청주시 흥덕구 외북로15번길 37-101,1,,3.22,,,,,,,6,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,청주시,영보화학㈜,충청북도 청주시 흥덕구 강내면 서부로 230-23,15,,2.76,,,,,,,42,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,옥천군,옥천군 자원순환센터,충청북도 옥천군 군북면 이평1길 199,1,1.91,34.92,,4.14,2.28,,,12,70,,160,16,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,청주시,우진환경개발㈜,충청북도 청주시 청원구 북이면 의암로 298,1,10.07,18.14,0.00,0.36,0.11,,,9.6,42.5,16,45,12,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,청주시,우진환경개발㈜,충청북도 청주시 청원구 북이면 의암로 298,2,1.35,27.64,0.00,5.68,0.59,,,9.6,42.5,16,45,12,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,충주시,유진금속㈜,충청북도 충주시 충주산단1로 115,3,,0.59,0.77,,,,,,105,140,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,영동군,육군제3808부대,충청북도 영동군 매곡면 수원동길 32-40,1,측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),,,15,70,30,200,20,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,영동군,육군제3808부대,충청북도 영동군 매곡면 수원동길 32-40,2,측정자료확인중,측정자료확인중,측정자료확인중,측정자료확인중,측정자료확인중(가동중지),,,15,70,30,200,20,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,제천시,제천시 자원관리센터,충청북도 제천시 북부로 1860,1,2.22,21.95,,6.70,0.57,,,9.6,40,,40,12,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,음성군,주식회사 디비하이텍 상우공장,충청북도 음성군 감곡면 상우안길 73,10,0.09,,,,,,,3,,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,음성군,주식회사 디비하이텍 상우공장,충청북도 음성군 감곡면 상우안길 73,2,0.00,,,,,,,3,,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,음성군,주식회사 디비하이텍 상우공장,충청북도 음성군 감곡면 상우안길 73,3,0.31,,,,,,,3,,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,음성군,주식회사 디비하이텍 상우공장,충청북도 음성군 감곡면 상우안길 73,4,0.29,,,,,,,3,,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,음성군,주식회사 디비하이텍 상우공장,충청북도 음성군 감곡면 상우안길 73,5,0.22,,,,,,,3,,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,음성군,주식회사 디비하이텍 상우공장,충청북도 음성군 감곡면 상우안길 73,6,0.10,,,,,,,3,,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,음성군,주식회사 디비하이텍 상우공장,충청북도 음성군 감곡면 상우안길 73,7,0.00,,,,,,,3,,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,음성군,주식회사 디비하이텍 상우공장,충청북도 음성군 감곡면 상우안길 73,8,0.00,,,,,,,3,,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,음성군,주식회사 디비하이텍 상우공장,충청북도 음성군 감곡면 상우안길 73,9,0.00,,,,,,,3,,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,진천군,주식회사 에너지진천,충청북도 진천군 진천읍 금사로 7,1,기기점검,12.98,0.00,263.96,4.23,,,12,42.5,16,40,8,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,단양군,주식회사 지알엠,충청북도 단양군 매포읍 매포농공단지로 260,1,,10.11,13.54,,0.64,,,,105,140,,7,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,음성군,진천음성광역폐기물처리시설,충청북도 음성군 맹동면 원중로 873-23,1,기기점검,기기점검,기기점검,기기점검,기기점검,,,9.6,40,16,40,12,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,청주시,청주시 생활폐기물처리시설,충청북도 청주시 흥덕구 가로수로 969-1 (휴암동),1,기기점검,기기점검,기기점검,기기점검,1.50,,,9.6,42.5,16,45,12,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,청주시,청주시 생활폐기물처리시설,충청북도 청주시 흥덕구 가로수로 969-1 (휴암동),2,3.81,11.85,6.07,5.11,0.52,,,9.6,42.5,16,45,12,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,청주시,청주시환경관리본부(하수처리과),충청북도 청주시 흥덕구 옥산면 미호로 555,1,0.26,24.36,8.53,11.32,1.90,,,9.6,42.5,16,45,12,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,청주시,청주시환경관리본부(하수처리과),충청북도 청주시 흥덕구 옥산면 미호로 555,16,,25.51,,,,,,,70,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,청주시,청주시환경관리본부(하수처리과),충청북도 청주시 흥덕구 옥산면 미호로 555,2,0.00,21.01,0.00,3.48,2.42,,,9.6,42.5,16,45,12,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,충주시,충주시클린에너지파크,충청북도 충주시 대소원면 성종두담길 21,1,0.44,23.26,1.42,2.29,2.32,,,9.6,42.5,16,45,12,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,청주시,태림포장(주)청원공장,충청북도 청주시 청원구 오창읍 두릉유리로 56-12,2,,측정자료확인중(가동중지),,,,,,,40,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,청주시,태림포장(주)청원공장,충청북도 청주시 청원구 오창읍 두릉유리로 56-12,3,,측정자료확인중(가동중지),,,,,,,40,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,단양군,태봉광업㈜ 단양공장,충청북도 단양군 단양읍 현천길 21,1,,17.45,,,,,,,170,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,음성군,한국동서발전(주) 음성건설본부,충청북도 음성군 음성읍 한불로 154,2,,측정자료확인중(가동중지),,,,,,,40,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,청주시,한국지역난방공사 청주지사,충청북도 청주시 서원구 3순환로644번길 159 (죽림동),1,,측정자료확인중(가동중지),,,,,,,20,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,청주시,한국지역난방공사 청주지사,충청북도 청주시 서원구 3순환로644번길 159 (죽림동),3,,측정자료확인중(가동중지),,,,,,,42,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,청주시,한국지역난방공사 청주지사,충청북도 청주시 서원구 3순환로644번길 159 (죽림동),4,,측정자료확인중(가동중지),,,,,,,7,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,청주시,한세이프에너지㈜,충청북도 청주시 흥덕구 직지대로474번길 2,1,0.00,39.57,1.12,110.79,3.64,,,12,59.5,24,180,16,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,청주시,한세이프에너지㈜,충청북도 청주시 흥덕구 직지대로474번길 2,2,측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),,,15,59.5,24,180,16,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,단양군,한일시멘트㈜ 삼곡공장,충청북도 단양군 매포읍 고양길 95,4,미수신,미수신,,,미수신,,,9,270,,,15,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,단양군,한일시멘트㈜ 삼곡공장,충청북도 단양군 매포읍 고양길 95,5,,,,,미수신,,,,,,,30,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,1,측정자료확인중(가동중지),측정자료확인중(가동중지),,,측정자료확인중(가동중지),,,8,270,,,15,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,10,,,,,12.23,,,,,,,30,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,11,,,,,10.08,,,,,,,30,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,12,,,,,2.55,,,,,,,30,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,2,측정자료확인중(가동중지),측정자료확인중(가동중지),,,측정자료확인중(가동중지),,,8,270,,,15,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,3,0.22,185.14,,,6.76,,,8,270,,,15,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,4,측정자료확인중(가동중지),측정자료확인중(가동중지),,,측정자료확인중,,,8,270,,,15,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,5,0.43,70.47,,,5.75,,,8,270,,,15,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,6,기기점검,기기점검,,,5.79,,,8,270,,,15,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,7,,,,,1.42,,,,,,,30,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,8,,,,,1.73,,,,,,,30,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,9,,,,,3.79,,,,,,,30,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,1,,61.48,0.00,,,,,,100,140,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,10,,43.24,,,,,,,100,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,11,,49.20,,,,,,,100,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,22,0.00,,,,,,,4,,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,23,0.00,,,,,,,4,,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,24,0.00,,,,,,,4,,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,25,0.00,,,,,,,4,,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,7,,27.66,,,,,,,100,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,9,,59.08,,,,,,,100,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,단양군,현대석회,충청북도 단양군 단양읍 단양노동길 203,1,,미수신,,,,,,,210,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,단양군,현대석회,충청북도 단양군 단양읍 단양노동길 203,2,,미수신,,,,,,,210,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,단양군,현대석회,충청북도 단양군 단양읍 단양노동길 203,7,,미수신,,,,,,,210,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,충주시,현대성우캐스팅㈜충주제1공장,충청북도 충주시 충주호수로 344,16,,2.14,,,,,,,105,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,충주시,현대성우캐스팅㈜충주제1공장,충청북도 충주시 충주호수로 344,2,,0.00,,,,,,,105,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,충주시,현대성우캐스팅㈜충주제2공장,충청북도 충주시 충주산단2로 70,1,,1.72,,,,,,,105,,,,2026-07-12 10:30:05
2026-07-12 09:00,충청북도,충주시,현대성우캐스팅㈜충주제2공장,충청북도 충주시 충주산단2로 70,3,,1.32,,,,,,,105,,,,2026-07-12 10:30:05
2026-07-12 09:30,충청북도,음성군,KBI메탈㈜ 음성공장,충청북도 음성군 대소면 대소산단로 66,1,,0.00,,,,,,,105,,,,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,음성군,KBI메탈㈜ 음성공장,충청북도 음성군 대소면 대소산단로 66,3,,2.02,,,,,,,105,,,,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,청주시,㈜다나에너지솔루션,충청북도 청주시 청원구 오창읍 여천3길 166,1,0.08,14.33,0.00,1.70,0.96,,,9.6,42.5,16,40,12,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,단양군,㈜삼보광업 단양지점,충청북도 단양군 매포읍 매포어상천로 67-10,2,,84.91,,,,,,,170,,,,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,단양군,㈜삼보광업 단양지점,충청북도 단양군 매포읍 매포어상천로 67-10,3,,75.80,,,,,,,170,,,,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,단양군,㈜삼보광업 단양지점,충청북도 단양군 매포읍 매포어상천로 67-10,5,,72.54,,,,,,,80,,,,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,충주시,㈜삼일씨엔에스 충주,충청북도 충주시 충주산단2로 121,7,,측정자료확인중(가동중지),,,,,,,100,,,,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,음성군,㈜삼현,충청북도 음성군 생극면 음성로 1706,10,,11.63,,,,,,,150,,,,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,음성군,㈜삼현,충청북도 음성군 생극면 음성로 1706,2,,0.02,,,,,,,150,,,,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,음성군,㈜삼현,충청북도 음성군 생극면 음성로 1706,3,,0.00,,,,,,,150,,,,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,음성군,㈜삼현,충청북도 음성군 생극면 음성로 1706,9,,2.47,,,,,,,150,,,,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,진천군,㈜서호 용해공장,충청북도 진천군 이월면 성중로 377,2,,0.00,,,,,,,195,,,,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,충주시,㈜세람에너지서비스(충주),충청북도 충주시 충주호수로 108 (목행동),2,미수신,미수신,미수신,미수신,미수신,,,10,50,20,50,10,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,음성군,㈜에이스침대 제1공장,충청북도 음성군 삼성면 상곡로 55-35,1,측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),,,15,70,30,200,20,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,음성군,㈜에이테크,충청북도 음성군 원남면 원남산단1길 79,1,,0.00,,,,,,,105,,,,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,청주시,㈜엔이티,충청북도 청주시 흥덕구 옥산면 옥산산단로 76,1,보수중,보수중,보수중,보수중,보수중,,,10,42.5,20,50,10,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,청주시,㈜엘지에너지솔루션 오창에너지플랜트2,충청북도 청주시 청원구 오창읍 2산단로 81,1,,측정자료확인중(가동중지),,,,,,,60,,,,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,청주시,㈜엘지에너지솔루션 오창에너지플랜트2,충청북도 청주시 청원구 오창읍 2산단로 81,9,,14.09,,,,,,,40,,,,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,청주시,㈜엘지화학 청주공장,충청북도 청주시 흥덕구 백봉로 39 (송정동),5,,0.00,,,,,,,49,,,,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,음성군,㈜오뚜기,충청북도 음성군 대소면 대풍산단로 128,54,,측정자료확인중(가동중지),,,,,,,60,,,,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,청주시,㈜유니온,충청북도 청주시 상당구 가덕면 상장인차로 27,1,,측정자료확인중,,,기기점검,,,,270,,,15,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,청주시,㈜유니온,충청북도 청주시 상당구 가덕면 상장인차로 27,2,,,,,2.59,,,,,,,30,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,청주시,㈜정식품,충청북도 청주시 흥덕구 산단로 124,5,,기기점검,,,,,,,60,,,,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,청주시,㈜정식품,충청북도 청주시 흥덕구 산단로 124,6,,기기점검,,,,,,,60,,,,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,청주시,㈜제스코파워,충청북도 청주시 흥덕구 강내면 태성1길 20-44,1,미수신,미수신,,미수신,미수신,,,10,50,,50,10,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,단양군,㈜태경비케이 단양1공장,충청북도 단양군 매포읍 단양로 1295-14,1,,59.14,,,5.44,,,,210,,,15,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,단양군,㈜태경비케이 단양1공장,충청북도 단양군 매포읍 단양로 1295-14,10,,측정자료확인중,,,,,,,210,,,,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,단양군,㈜태경비케이 단양1공장,충청북도 단양군 매포읍 단양로 1295-14,13,,77.02,,,,,,,210,,,,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,단양군,㈜태경비케이 단양1공장,충청북도 단양군 매포읍 단양로 1295-14,14,,110.47,,,1.75,,,,210,,,15,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,단양군,㈜태경비케이 단양1공장,충청북도 단양군 매포읍 단양로 1295-14,20,,101.30,,,,,,,210,,,,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,단양군,㈜태경비케이 단양1공장,충청북도 단양군 매포읍 단양로 1295-14,51,,88.46,,,,,,,170,,,,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,단양군,㈜태경비케이 단양1공장,충청북도 단양군 매포읍 단양로 1295-14,56,,6.99,,,1.41,,,,170,,,15,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,단양군,㈜태경비케이 단양2공장,충청북도 단양군 매포읍 단양로 2203-22,1,,89.35,,,1.35,,,,210,,,15,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,단양군,㈜태경비케이 단양2공장,충청북도 단양군 매포읍 단양로 2203-22,15,,82.79,,,,,,,210,,,,2026-07-12 11:00:06
2026-07-12 09:30,충청북도,단양군,광진산업㈜ 단양지점,충청북도 단양군 매포읍 매포어상천로 126,1,,71.05,,,,,,,210,,,,2026-07-12 11:00:06
