tm,stnId,stnNm,wd,ws,ta,hm,pa,icsr,ss,dc10Tca,rn
2026-07-06 10:00,127,충주,50,1.7,26.2,82,992.2,0.84,0.0,8,
2026-07-06 11:00,127,충주,50,1.8,28.7,74,991.6,1.74,0.2,8,
2026-07-06 12:00,127,충주,110,0.9,27.7,77,991.3,1.09,0.1,8,0.0
2026-07-06 13:00,127,충주,70,0.8,29.1,71,990.9,2.04,0.1,8,
2026-07-06 14:00,127,충주,110,1.9,27.3,80,991.3,0.86,0.0,9,0.1
2026-07-06 15:00,127,충주,110,2.2,30.5,67,990.7,2.71,0.8,7,
2026-07-06 16:00,127,충주,200,1.8,27.1,81,990.8,1.01,0.1,10,2.0
2026-07-06 17:00,127,충주,360,0.8,27.6,84,990.8,1.08,0.2,9,0.5
2026-07-06 18:00,127,충주,0,0.2,27.3,87,991.1,0.24,0.0,9,
2026-07-06 19:00,127,충주,0,0.3,26.8,88,991.7,0.22,0.0,7,
2026-07-06 20:00,127,충주,0,0.4,26.0,89,991.9,0.08,0.0,4,
2026-07-06 21:00,127,충주,0,0.4,25.7,88,992.4,,,2,
2026-07-06 22:00,127,충주,70,0.7,25.3,90,992.9,,,2,
2026-07-06 23:00,127,충주,70,0.5,24.6,93,993.0,,,0,
2026-07-07 00:00,127,충주,0,0.0,24.3,94,992.9,,,0,
2026-07-07 01:00,127,충주,0,0.4,24.3,94,992.4,,,6,
2026-07-07 02:00,127,충주,0,0.1,24.6,94,992.8,,,8,
2026-07-07 03:00,127,충주,50,0.6,24.7,94,992.6,,,10,
2026-07-07 04:00,127,충주,180,0.6,24.9,93,992.8,,,7,
2026-07-07 05:00,127,충주,0,0.0,24.7,93,993.1,,,10,
2026-07-07 06:00,127,충주,0,0.0,24.5,94,993.9,0.0,0.0,10,0.4
2026-07-07 07:00,127,충주,70,0.9,24.2,94,993.6,0.0,0.0,10,4.9
2026-07-07 08:00,127,충주,70,0.9,24.2,94,993.8,0.07,0.0,10,4.4
2026-07-07 09:00,127,충주,0,0.2,24.7,92,994.4,0.4,0.0,9,0.2
2026-07-07 10:00,127,충주,360,1.0,25.2,90,994.4,0.58,0.0,10,
2026-07-07 11:00,127,충주,70,1.8,26.0,86,993.6,0.95,0.0,7,0.0
2026-07-07 12:00,127,충주,50,1.9,29.7,75,993.4,3.23,0.8,8,
2026-07-07 13:00,127,충주,140,1.1,30.8,67,993.0,2.67,0.5,7,
2026-07-07 14:00,127,충주,140,1.4,30.8,67,992.7,2.19,0.3,9,
2026-07-07 15:00,127,충주,250,1.0,32.1,62,992.4,2.26,0.4,8,
2026-07-07 16:00,127,충주,110,1.5,31.3,64,992.0,2.12,0.9,8,
2026-07-07 17:00,127,충주,70,2.4,31.0,65,991.7,1.56,0.7,7,
2026-07-07 18:00,127,충주,90,1.5,29.9,73,991.5,0.6,0.0,8,
2026-07-07 19:00,127,충주,90,2.1,29.3,72,991.4,0.3,0.0,9,
2026-07-07 20:00,127,충주,90,2.7,28.3,76,991.6,0.04,0.0,8,
2026-07-07 21:00,127,충주,90,2.7,27.9,77,991.8,,,8,
2026-07-07 22:00,127,충주,90,2.9,27.8,76,992.1,,,8,
2026-07-07 23:00,127,충주,110,2.5,27.7,77,992.1,,,10,
2026-07-08 00:00,127,충주,90,1.0,27.2,78,992.2,,,10,
2026-07-08 01:00,127,충주,90,2.0,26.7,80,991.6,,,8,
2026-07-08 02:00,127,충주,110,2.1,26.5,78,991.1,,,7,
2026-07-08 03:00,127,충주,110,2.1,26.2,75,990.7,,,9,
2026-07-08 04:00,127,충주,110,2.0,25.6,74,990.9,,,0,
2026-07-08 05:00,127,충주,90,1.9,26.0,68,990.9,,,8,
2026-07-08 06:00,127,충주,50,2.3,26.7,64,990.9,0.02,0.0,7,
2026-07-08 07:00,127,충주,90,1.2,26.3,67,992.0,0.08,0.0,10,
2026-07-08 08:00,127,충주,140,1.7,26.7,67,992.3,0.21,0.0,10,
2026-07-08 09:00,127,충주,90,1.2,26.1,71,992.1,0.33,0.0,10,0.8
2026-07-08 10:00,127,충주,110,1.9,25.4,79,991.8,0.48,0.0,10,3.1
2026-07-08 11:00,127,충주,180,2.0,25.9,75,991.9,0.84,0.0,9,0.0
2026-07-08 12:00,127,충주,340,0.9,23.7,92,992.1,0.22,0.0,10,5.6
2026-07-08 13:00,127,충주,360,1.5,22.7,93,992.2,0.12,0.0,10,13.9
2026-07-08 14:00,127,충주,0,0.4,22.8,94,993.0,0.09,0.0,10,10.4
2026-07-08 15:00,127,충주,140,0.5,23.5,94,992.6,0.09,0.0,10,7.5
2026-07-08 16:00,127,충주,70,1.0,23.7,95,992.8,0.09,0.0,10,6.3
2026-07-08 17:00,127,충주,70,1.0,24.3,94,992.5,0.36,0.0,10,2.3
2026-07-08 18:00,127,충주,0,0.2,24.7,90,992.6,0.42,0.0,9,0.0
2026-07-08 19:00,127,충주,0,0.4,24.2,92,992.8,0.11,0.0,10,0.5
2026-07-08 20:00,127,충주,0,0.1,24.0,93,993.0,0.02,0.0,10,0.3
2026-07-08 21:00,127,충주,0,0.3,23.6,94,993.1,,,10,10.3
2026-07-08 22:00,127,충주,0,0.4,23.7,95,993.1,,,9,7.7
2026-07-08 23:00,127,충주,200,0.9,23.8,95,993.1,,,10,0.5
2026-07-09 00:00,127,충주,0,0.4,23.7,96,993.4,,,6,0.4
2026-07-09 01:00,127,충주,0,0.0,23.8,96,993.8,,,8,0.0
2026-07-09 02:00,127,충주,140,0.5,23.8,96,994.0,,,10,0.0
2026-07-09 03:00,127,충주,0,0.0,23.8,96,993.9,,,7,
2026-07-09 04:00,127,충주,0,0.1,24.0,96,993.3,,,10,0.0
2026-07-09 05:00,127,충주,270,0.7,24.0,96,993.2,,,10,0.1
2026-07-09 06:00,127,충주,270,0.8,24.2,96,994.3,0.0,0.0,10,1.1
2026-07-09 07:00,127,충주,180,1.7,24.5,95,994.6,0.0,0.0,10,1.5
2026-07-09 08:00,127,충주,110,2.2,23.0,88,995.9,0.0,0.0,10,1.7
2026-07-09 09:00,127,충주,20,1.2,21.7,93,997.1,0.0,0.0,10,14.7
2026-07-09 10:00,127,충주,70,1.2,21.5,95,996.8,0.07,0.0,10,30.8
2026-07-09 11:00,127,충주,70,1.8,21.3,94,996.6,0.13,0.0,10,13.9
2026-07-09 12:00,127,충주,70,1.7,21.8,92,997.0,0.2,0.0,10,2.8
2026-07-09 13:00,127,충주,20,2.0,21.2,93,996.6,0.24,0.0,10,5.0
2026-07-09 14:00,127,충주,50,0.7,21.9,94,996.9,0.31,0.0,10,2.1
2026-07-09 15:00,127,충주,230,1.9,23.5,89,996.4,1.22,0.0,9,0.1
2026-07-09 16:00,127,충주,70,1.0,24.7,86,995.8,1.28,0.2,9,
2026-07-09 17:00,127,충주,50,1.8,25.0,82,995.7,1.28,0.2,9,
2026-07-09 18:00,127,충주,70,1.2,24.4,83,995.9,0.55,0.0,10,
2026-07-09 19:00,127,충주,90,0.7,24.2,85,995.6,0.18,0.0,7,
2026-07-09 20:00,127,충주,90,0.7,23.3,91,995.9,0.04,0.0,10,
2026-07-09 21:00,127,충주,70,0.5,23.4,90,996.1,,,10,0.0
2026-07-09 22:00,127,충주,0,0.3,23.1,93,996.6,,,9,0.2
2026-07-09 23:00,127,충주,250,0.9,23.1,94,997.1,,,7,
2026-07-10 00:00,127,충주,0,0.2,22.7,95,997.0,,,7,
2026-07-10 01:00,127,충주,0,0.3,22.5,95,996.9,,,3,
2026-07-10 02:00,127,충주,0,0.3,22.2,96,996.4,,,5,
2026-07-10 03:00,127,충주,270,0.7,22.1,96,996.2,,,5,
2026-07-10 04:00,127,충주,0,0.3,22.4,96,996.5,,,9,
2026-07-10 05:00,127,충주,0,0.4,21.9,96,996.6,,,7,
2026-07-10 06:00,127,충주,0,0.4,22.1,96,996.7,0.02,0.0,7,
2026-07-10 07:00,127,충주,0,0.2,22.9,96,996.8,0.29,0.0,7,
2026-07-10 08:00,127,충주,0,0.2,24.7,90,997.3,1.01,0.9,6,
2026-07-10 09:00,127,충주,0,0.4,26.1,83,997.9,1.23,0.4,8,
2026-07-10 10:00,127,충주,0,0.4,27.8,76,997.9,1.31,0.1,8,
2026-07-10 11:00,127,충주,180,2.2,29.6,68,997.8,2.37,0.4,7,
2026-07-10 12:00,127,충주,160,1.6,27.0,80,998.4,1.07,0.1,10,0.3
2026-07-10 13:00,127,충주,140,0.6,27.2,79,998.2,0.56,0.0,10,0.0
2026-07-10 14:00,127,충주,140,0.8,27.8,79,997.5,0.92,0.0,9,0.0
2026-07-10 15:00,127,충주,340,1.2,28.8,77,997.3,1.52,0.0,9,
2026-07-10 16:00,127,충주,0,0.1,28.8,75,997.0,1.17,0.0,10,
2026-07-10 17:00,127,충주,90,0.5,29.1,75,996.8,0.92,0.0,9,
2026-07-10 18:00,127,충주,20,1.5,28.7,78,996.5,0.79,0.0,8,
2026-07-10 19:00,127,충주,90,0.8,28.6,78,996.9,0.51,0.1,8,
2026-07-10 20:00,127,충주,70,0.5,26.7,88,996.9,0.07,0.0,7,
2026-07-10 21:00,127,충주,0,0.3,26.0,90,998.3,,,9,
2026-07-10 22:00,127,충주,200,0.9,24.1,93,998.7,,,8,17.4
2026-07-10 23:00,127,충주,90,0.9,23.6,94,998.8,,,9,0.0
2026-07-11 00:00,127,충주,0,0.0,23.6,95,999.0,,,8,
2026-07-11 01:00,127,충주,0,0.4,23.2,95,998.7,,,7,
2026-07-11 02:00,127,충주,0,0.3,23.1,96,998.3,,,4,
2026-07-11 03:00,127,충주,0,0.1,23.3,96,998.1,,,7,
2026-07-11 04:00,127,충주,0,0.2,23.2,96,998.1,,,7,
2026-07-11 05:00,127,충주,0,0.0,23.2,96,998.1,,,0,
2026-07-11 06:00,127,충주,0,0.1,23.2,97,998.5,0.0,0.0,0,
2026-07-11 07:00,127,충주,0,0.0,23.2,96,998.4,0.2,0.0,0,
2026-07-11 08:00,127,충주,250,0.5,24.1,97,998.8,0.56,0.1,6,
2026-07-11 09:00,127,충주,0,0.4,26.2,95,998.6,1.34,0.4,6,
2026-07-11 10:00,127,충주,340,0.9,28.8,80,998.6,2.51,1.0,8,
2026-07-11 11:00,127,충주,20,1.1,30.2,67,998.5,3.12,1.0,6,
2026-07-11 12:00,127,충주,20,0.7,30.8,67,998.4,2.67,0.7,7,
2026-07-11 13:00,127,충주,360,1.7,31.1,69,998.3,2.41,0.5,7,
2026-07-11 14:00,127,충주,230,1.1,32.2,59,997.6,3.17,0.9,8,
2026-07-11 15:00,127,충주,230,1.1,33.2,59,997.2,2.63,0.9,8,
2026-07-11 16:00,127,충주,200,1.4,33.2,57,997.0,2.48,1.0,7,
2026-07-11 17:00,127,충주,160,1.0,33.0,57,996.7,1.96,1.0,7,
2026-07-11 18:00,127,충주,110,1.1,32.5,62,996.6,1.3,1.0,7,
2026-07-11 19:00,127,충주,50,1.1,30.8,71,996.6,0.45,0.7,6,
2026-07-11 20:00,127,충주,70,0.7,28.5,78,996.6,0.08,0.0,0,
2026-07-11 21:00,127,충주,70,0.8,27.2,82,997.0,,,0,
2026-07-11 22:00,127,충주,50,0.7,26.5,86,997.5,,,6,
2026-07-11 23:00,127,충주,0,0.4,26.2,88,997.9,,,0,
2026-07-12 00:00,127,충주,70,0.6,25.7,90,997.9,,,0,
2026-07-12 01:00,127,충주,0,0.4,25.5,91,997.8,,,0,
2026-07-12 02:00,127,충주,0,0.0,25.4,92,997.5,,,0,
2026-07-12 03:00,127,충주,0,0.4,24.8,93,997.0,,,0,
2026-07-12 04:00,127,충주,200,0.5,25.0,92,996.7,,,0,
2026-07-12 05:00,127,충주,0,0.2,24.6,94,997.3,,,0,
2026-07-12 06:00,127,충주,0,0.1,24.5,95,997.5,0.03,0.0,0,
2026-07-12 07:00,127,충주,0,0.0,25.7,94,998.0,0.4,0.4,0,
2026-07-12 08:00,127,충주,0,0.1,27.4,85,998.2,1.15,0.9,0,
2026-07-12 09:00,127,충주,290,0.5,29.2,77,998.0,1.92,1.0,0,
2026-07-12 10:00,127,충주,20,1.4,31.6,65,997.3,2.53,1.0,2,
2026-07-12 11:00,127,충주,340,1.3,33.0,59,997.3,2.94,1.0,5,
2026-07-12 12:00,127,충주,200,1.9,33.0,59,997.1,2.92,0.7,6,
2026-07-12 13:00,127,충주,200,1.6,34.5,56,996.6,3.39,0.8,5,
2026-07-12 14:00,127,충주,180,2.2,35.0,52,996.0,3.57,0.9,6,
2026-07-12 15:00,127,충주,250,1.9,35.3,53,995.7,3.3,0.9,6,
2026-07-12 16:00,127,충주,160,1.8,34.9,58,995.5,1.53,0.4,6,
2026-07-12 17:00,127,충주,110,2.7,34.0,59,995.5,2.05,0.8,6,
2026-07-12 18:00,127,충주,140,2.3,33.2,62,995.5,1.24,0.8,7,
2026-07-12 19:00,127,충주,110,2.0,31.4,70,995.8,0.39,0.1,6,
2026-07-12 20:00,127,충주,50,1.1,30.3,72,996.2,0.07,0.0,7,
2026-07-12 21:00,127,충주,90,0.7,30.0,76,996.8,,,7,
2026-07-12 22:00,127,충주,70,0.9,28.5,80,997.2,,,0,
2026-07-12 23:00,127,충주,70,1.2,27.7,80,997.0,,,0,
2026-07-13 00:00,127,충주,20,1.4,26.8,86,996.9,,,0,
2026-07-13 01:00,127,충주,0,0.3,26.3,88,996.8,,,0,
2026-07-13 02:00,127,충주,50,0.5,26.1,89,996.8,,,0,
2026-07-13 03:00,127,충주,0,0.0,25.5,90,996.7,,,0,
2026-07-13 04:00,127,충주,0,0.0,24.8,92,996.8,,,0,
2026-07-13 05:00,127,충주,0,0.0,24.5,92,996.5,,,0,
2026-07-13 06:00,127,충주,90,0.5,24.6,92,996.7,0.02,0.0,0,
2026-07-13 07:00,127,충주,0,0.0,26.6,84,996.6,0.41,0.5,0,
2026-07-13 08:00,127,충주,340,0.8,28.6,81,996.8,1.19,1.0,0,
2026-07-13 09:00,127,충주,230,0.8,29.7,70,996.6,1.89,1.0,0,
2026-07-13 10:00,127,충주,200,3.0,31.6,61,996.7,2.54,1.0,4,
2026-07-13 11:00,127,충주,250,1.9,31.6,63,996.4,2.72,0.7,7,
2026-07-13 12:00,127,충주,230,2.3,31.7,61,996.2,1.44,0.0,8,
2026-07-13 13:00,127,충주,250,1.8,32.0,62,995.8,1.92,0.0,9,
2026-07-13 14:00,127,충주,230,1.4,33.0,57,995.3,2.26,0.4,8,
2026-07-13 15:00,127,충주,200,1.6,33.5,58,994.6,2.53,0.7,7,
2026-07-13 16:00,127,충주,20,0.5,33.5,57,993.9,2.45,0.9,0,
2026-07-13 17:00,127,충주,110,2.2,33.9,57,993.2,1.95,0.8,5,
2026-07-13 18:00,127,충주,110,1.5,31.6,68,993.2,0.47,0.1,7,
2026-07-13 19:00,127,충주,110,1.2,31.2,68,993.3,0.35,0.4,0,0.0
2026-07-13 20:00,127,충주,50,1.1,29.2,77,993.5,0.07,0.0,0,
2026-07-13 21:00,127,충주,70,0.6,28.2,80,994.3,,,0,
2026-07-13 22:00,127,충주,70,1.1,27.4,84,994.3,,,0,
2026-07-13 23:00,127,충주,0,0.4,27.0,82,994.5,,,0,
2026-07-14 00:00,127,충주,50,0.6,26.0,86,994.6,,,0,
2026-07-14 01:00,127,충주,0,0.3,25.6,86,994.7,,,0,
2026-07-14 02:00,127,충주,90,0.7,25.7,85,994.7,,,4,
2026-07-14 03:00,127,충주,0,0.0,26.2,83,994.5,,,3,
2026-07-14 04:00,127,충주,70,0.9,26.3,81,994.1,,,0,
2026-07-14 05:00,127,충주,0,0.2,25.7,85,994.0,,,9,
2026-07-14 06:00,127,충주,0,0.4,25.8,87,994.1,0.0,0.0,9,
2026-07-14 07:00,127,충주,90,0.6,26.7,84,993.8,0.18,0.0,8,
2026-07-14 08:00,127,충주,20,0.7,28.8,77,993.7,0.76,0.4,6,
2026-07-14 09:00,127,충주,110,1.0,30.7,66,993.4,1.92,1.0,5,
2026-07-14 10:00,127,충주,180,1.8,31.6,61,993.0,2.54,1.0,6,
2026-07-14 11:00,127,충주,180,1.9,32.0,61,992.4,2.27,0.5,8,
2026-07-14 12:00,127,충주,140,2.5,32.2,61,991.9,2.34,0.3,8,
2026-07-14 13:00,127,충주,90,1.2,32.7,60,990.9,1.92,0.1,8,
2026-07-14 14:00,127,충주,160,2.0,32.6,60,989.9,1.88,0.2,8,
2026-07-14 15:00,127,충주,200,3.1,33.5,57,989.2,1.9,0.3,8,
2026-07-14 16:00,127,충주,200,2.8,33.2,58,988.5,1.9,0.4,8,
2026-07-14 17:00,127,충주,180,2.8,32.3,57,987.9,0.84,0.1,8,
2026-07-14 18:00,127,충주,180,2.0,31.7,57,987.1,0.25,0.0,10,
2026-07-14 19:00,127,충주,180,3.1,31.7,58,986.8,0.26,0.0,9,
2026-07-14 20:00,127,충주,160,3.2,31.1,59,986.4,0.08,0.0,9,
2026-07-14 21:00,127,충주,160,4.6,31.1,59,986.4,,,10,
2026-07-14 22:00,127,충주,180,2.3,29.5,67,986.1,,,10,0.0
2026-07-14 23:00,127,충주,160,2.6,27.6,76,985.6,,,10,0.1
2026-07-15 00:00,127,충주,160,5.4,27.0,81,984.6,,,10,2.6
2026-07-15 01:00,127,충주,200,2.9,25.7,88,984.6,,,10,4.8
2026-07-15 02:00,127,충주,250,0.8,25.3,93,984.7,,,10,9.4
2026-07-15 03:00,127,충주,230,1.9,25.7,92,984.9,,,10,2.2
2026-07-15 04:00,127,충주,230,2.7,26.2,91,985.0,,,9,0.7
2026-07-15 05:00,127,충주,200,1.7,26.4,89,985.2,,,9,
2026-07-15 06:00,127,충주,230,3.1,26.3,88,985.6,0.0,0.0,9,0.0
2026-07-15 07:00,127,충주,230,3.0,26.4,87,985.9,0.0,0.0,10,0.0
2026-07-15 08:00,127,충주,250,2.0,26.7,86,986.1,0.11,0.0,10,
2026-07-15 09:00,127,충주,250,2.5,26.8,85,986.2,0.2,0.0,9,
2026-07-15 10:00,127,충주,250,3.1,28.8,78,986.1,0.91,0.1,8,
2026-07-15 11:00,127,충주,230,4.1,29.5,70,986.2,1.62,0.2,9,
2026-07-15 12:00,127,충주,230,5.4,30.1,59,986.4,2.17,0.4,6,
2026-07-15 13:00,127,충주,250,5.2,29.6,63,986.8,2.79,0.5,7,
2026-07-15 14:00,127,충주,230,4.5,29.0,62,987.1,2.04,0.3,6,
2026-07-15 15:00,127,충주,230,4.6,30.4,61,987.0,2.91,0.8,6,
2026-07-15 16:00,127,충주,250,4.0,29.9,63,987.3,2.32,0.8,7,
2026-07-15 17:00,127,충주,250,3.4,29.2,61,987.5,1.86,0.7,7,
2026-07-15 18:00,127,충주,250,3.6,28.1,64,988.0,1.1,0.5,7,
2026-07-15 19:00,127,충주,230,2.9,27.5,65,988.4,0.52,0.3,8,
2026-07-15 20:00,127,충주,250,1.8,27.0,66,988.8,0.06,0.0,10,
2026-07-15 21:00,127,충주,250,1.5,26.5,68,989.4,,,9,
2026-07-15 22:00,127,충주,250,1.2,25.6,72,989.8,,,10,
2026-07-15 23:00,127,충주,250,1.0,24.8,75,990.0,,,9,
2026-07-16 00:00,127,충주,0,0.2,23.2,85,990.0,,,8,
2026-07-16 01:00,127,충주,0,0.0,22.3,89,990.3,,,4,
2026-07-16 02:00,127,충주,70,0.6,22.7,90,989.9,,,6,
2026-07-16 03:00,127,충주,0,0.0,22.2,91,990.1,,,7,
2026-07-16 04:00,127,충주,0,0.0,22.7,91,990.5,,,9,
2026-07-16 05:00,127,충주,0,0.4,22.0,92,990.3,,,4,
2026-07-16 06:00,127,충주,0,0.4,22.6,92,990.8,0.0,0.0,6,
2026-07-16 07:00,127,충주,0,0.1,23.5,90,990.9,0.37,0.2,6,
2026-07-16 08:00,127,충주,50,0.6,25.7,78,990.8,1.1,0.9,5,
2026-07-16 09:00,127,충주,340,1.2,26.3,76,991.0,1.34,0.4,7,
2026-07-16 10:00,127,충주,90,1.0,27.9,71,990.2,2.09,0.8,5,
2026-07-16 11:00,127,충주,270,1.4,28.0,67,990.5,2.46,0.5,8,
2026-07-16 12:00,127,충주,320,1.4,28.8,68,990.0,1.99,0.0,8,
2026-07-16 13:00,127,충주,250,1.8,29.2,67,989.8,1.99,0.0,9,
2026-07-16 14:00,127,충주,320,1.6,29.5,68,989.5,1.39,0.0,10,
2026-07-16 15:00,127,충주,340,2.5,30.0,66,988.9,1.73,0.0,9,
2026-07-16 16:00,127,충주,290,1.3,30.0,66,988.7,1.57,0.3,10,
2026-07-16 17:00,127,충주,340,0.9,29.5,68,988.5,1.04,0.2,8,
2026-07-16 18:00,127,충주,340,1.4,28.7,74,987.8,0.49,0.0,10,
2026-07-16 19:00,127,충주,90,0.8,28.1,77,988.1,0.23,0.0,8,
2026-07-16 20:00,127,충주,230,1.4,27.8,80,988.6,0.06,0.0,8,
2026-07-16 21:00,127,충주,0,0.3,26.7,82,988.6,,,8,
2026-07-16 22:00,127,충주,180,1.3,26.5,84,989.5,,,8,
2026-07-16 23:00,127,충주,230,1.7,26.6,82,990.2,,,9,
2026-06-16 00:00,221,제천,50,0.8,19.2,82,984.9,,,8,
2026-06-16 01:00,221,제천,0,0.4,18.1,87,984.9,,,6,
2026-06-16 02:00,221,제천,0,0.3,17.3,90,984.7,,,7,
2026-06-16 03:00,221,제천,0,0.1,16.9,93,984.5,,,6,
2026-06-16 04:00,221,제천,250,0.6,16.3,92,984.4,,,7,
2026-06-16 05:00,221,제천,0,0.2,16.0,94,984.7,,,7,
2026-06-16 06:00,221,제천,0,0.2,16.4,93,985.1,,0.0,6,
2026-06-16 07:00,221,제천,20,1.3,19.3,79,985.3,,0.9,5,
2026-06-16 08:00,221,제천,70,1.9,21.5,68,985.6,,1.0,0,
2026-06-16 09:00,221,제천,70,1.9,23.5,54,985.6,,1.0,3,
2026-06-16 10:00,221,제천,70,1.3,25.3,55,985.5,,1.0,3,
2026-06-16 11:00,221,제천,180,1.2,26.0,47,985.0,,1.0,4,
2026-06-16 12:00,221,제천,70,1.2,27.3,45,984.2,,1.0,5,
2026-06-16 13:00,221,제천,180,1.2,28.6,38,983.2,,0.9,8,
2026-06-16 14:00,221,제천,110,2.1,29.2,36,982.5,,1.0,7,
2026-06-16 15:00,221,제천,160,2.2,29.4,34,982.2,,1.0,3,
2026-06-16 16:00,221,제천,180,3.3,30.0,30,981.8,,1.0,0,
2026-06-16 17:00,221,제천,180,2.8,29.8,30,981.7,,1.0,0,
2026-06-16 18:00,221,제천,200,2.0,29.4,32,981.7,,1.0,0,
2026-06-16 19:00,221,제천,200,1.4,28.2,39,982.0,,1.0,0,
2026-06-16 20:00,221,제천,20,0.7,24.9,50,982.3,,0.1,0,
2026-06-16 21:00,221,제천,20,1.0,22.8,62,982.4,,,0,
2026-06-16 22:00,221,제천,20,1.1,21.9,67,982.8,,,0,
2026-06-16 23:00,221,제천,20,0.8,21.2,67,983.2,,,0,
2026-06-17 00:00,221,제천,20,1.3,20.2,70,983.1,,,0,
2026-06-17 01:00,221,제천,90,0.5,18.8,84,983.1,,,0,
2026-06-17 02:00,221,제천,0,0.0,17.6,86,982.9,,,0,
2026-06-17 03:00,221,제천,0,0.1,16.6,89,982.6,,,0,
2026-06-17 04:00,221,제천,0,0.4,16.1,93,982.9,,,0,
2026-06-17 05:00,221,제천,20,0.6,15.6,94,983.3,,,0,
2026-06-17 06:00,221,제천,0,0.0,16.6,92,983.3,,0.3,0,
2026-06-17 07:00,221,제천,0,0.4,20.2,74,983.0,,1.0,0,
2026-06-17 08:00,221,제천,70,1.4,22.1,64,982.6,,1.0,0,
2026-06-17 09:00,221,제천,50,1.7,24.1,58,982.4,,1.0,0,
2026-06-17 10:00,221,제천,20,1.2,25.4,57,982.0,,0.6,9,
2026-06-17 11:00,221,제천,90,0.9,27.5,51,981.5,,0.6,1,
2026-06-17 12:00,221,제천,20,1.0,29.1,43,980.9,,1.0,1,
2026-06-17 13:00,221,제천,90,1.2,30.0,39,980.2,,1.0,1,
2026-06-17 14:00,221,제천,110,1.5,30.3,38,979.1,,1.0,0,
2026-06-17 15:00,221,제천,200,2.3,31.2,37,978.7,,0.9,6,
2026-06-17 16:00,221,제천,270,2.8,30.5,42,978.6,,0.1,10,
2026-06-17 17:00,221,제천,230,2.1,29.6,44,978.0,,0.2,9,
2026-06-17 18:00,221,제천,200,2.2,28.9,49,977.9,,0.0,9,
2026-06-17 19:00,221,제천,230,1.7,28.1,49,978.3,,0.0,10,
2026-06-17 20:00,221,제천,230,2.5,27.2,52,978.8,,0.0,10,
2026-06-17 21:00,221,제천,200,1.2,22.2,92,979.8,,,10,1.3
2026-06-17 22:00,221,제천,250,1.3,21.9,94,980.2,,,10,0.0
2026-06-17 23:00,221,제천,230,1.1,21.4,97,979.9,,,6,0.0
2026-06-18 00:00,221,제천,0,0.4,21.0,98,979.7,,,6,
2026-06-18 01:00,221,제천,0,0.0,20.5,98,979.5,,,5,
2026-06-18 02:00,221,제천,0,0.2,20.3,99,979.5,,,7,
2026-06-18 03:00,221,제천,0,0.2,20.4,99,979.4,,,4,
2026-06-18 04:00,221,제천,0,0.1,20.4,99,979.4,,,9,
2026-06-18 05:00,221,제천,0,0.2,20.5,98,979.4,,,9,
2026-06-18 06:00,221,제천,0,0.4,20.6,98,979.2,,0.0,0,
2026-06-18 07:00,221,제천,250,0.8,20.8,96,979.1,,0.0,6,
2026-06-18 08:00,221,제천,230,1.3,21.5,91,979.4,,0.3,4,
2026-06-18 09:00,221,제천,140,0.6,23.5,79,979.5,,0.4,3,
2026-06-18 10:00,221,제천,160,1.0,25.0,70,978.8,,1.0,1,
2026-06-18 11:00,221,제천,70,1.3,26.1,67,978.8,,0.6,7,
2026-06-18 12:00,221,제천,50,0.9,29.0,60,978.4,,0.5,5,
2026-06-18 13:00,221,제천,230,2.5,29.0,54,978.0,,0.9,5,
2026-06-18 14:00,221,제천,250,2.9,29.3,52,977.4,,0.6,5,
2026-06-18 15:00,221,제천,270,3.1,30.1,48,977.3,,0.7,2,
2026-06-18 16:00,221,제천,250,2.4,30.1,48,977.0,,0.9,0,
2026-06-18 17:00,221,제천,270,2.2,30.2,46,977.0,,1.0,1,
2026-06-18 18:00,221,제천,250,2.4,29.6,48,976.6,,1.0,1,
2026-06-18 19:00,221,제천,270,2.1,28.3,54,977.0,,0.9,6,
2026-06-18 20:00,221,제천,320,0.7,25.6,64,977.6,,0.2,7,
2026-06-18 21:00,221,제천,0,0.4,23.3,79,977.9,,,0,
2026-06-18 22:00,221,제천,20,0.8,22.2,81,978.1,,,6,
2026-06-18 23:00,221,제천,0,0.3,21.3,87,978.5,,,0,
2026-06-19 00:00,221,제천,320,0.5,20.6,90,979.0,,,5,
2026-06-19 01:00,221,제천,20,0.6,20.1,93,979.2,,,5,
2026-06-19 02:00,221,제천,0,0.2,20.2,93,979.3,,,6,
2026-06-19 03:00,221,제천,290,0.5,19.9,94,979.0,,,6,
2026-06-19 04:00,221,제천,0,0.2,19.4,96,978.7,,,0,
2026-06-19 05:00,221,제천,0,0.1,19.0,96,979.2,,,5,
2026-06-19 06:00,221,제천,200,1.0,19.6,96,979.5,,0.1,0,
2026-06-19 07:00,221,제천,90,0.8,21.7,85,979.3,,1.0,6,
2026-06-19 08:00,221,제천,90,1.1,23.8,77,979.2,,1.0,5,
2026-06-19 09:00,221,제천,50,2.3,25.2,69,978.8,,1.0,9,
2026-06-19 10:00,221,제천,70,1.8,26.5,65,978.2,,0.8,7,
2026-06-19 11:00,221,제천,50,0.8,29.0,55,978.0,,1.0,5,
2026-06-19 12:00,221,제천,110,1.9,31.1,49,977.4,,1.0,7,
2026-06-19 13:00,221,제천,140,2.3,30.3,44,976.7,,0.7,8,
2026-06-19 14:00,221,제천,180,2.2,30.9,40,976.1,,0.6,7,
